mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
1844,Ms,Anne-Karin,Glase,,,female,Germany,Neuruppin,24/07/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1844.jpg,,,,,,,https://data.europarl.europa.eu/person/1844
1845,Mr,Lutz,Goepel,,,male,Germany,Gotha,10/10/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1845.jpg,,,,,,,https://data.europarl.europa.eu/person/1845
1852,Mr,Dieter-Lebrecht,Koch,,,male,Germany,,,,https://www.europarl.europa.eu/mepphoto/1852.jpg,,,,,,,https://data.europarl.europa.eu/person/1852
1854,Ms,Constanze,Krehl,,,female,Germany,Stuttgart,14/10/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1854.jpg,mailto:constanze.krehl@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/1854
1858,Mr,Jürgen,Schröder,,,male,Germany,Magdeburg,15/09/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1858.jpg,,,,,,,https://data.europarl.europa.eu/person/1858
1859,Mr,Ulrich,Stockmann,,,male,Germany,Oebisfelde,01/01/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1859.jpg,,,,,,,https://data.europarl.europa.eu/person/1859
1861,Mr,Stanislaw,Tillich,,,male,Germany,Räckelwitz/Neudörfel,10/04/1959 01:00,,https://www.europarl.europa.eu/mepphoto/1861.jpg,,,,,,,https://data.europarl.europa.eu/person/1861
1866,Mr,Willi,Piecyk,,,male,Germany,München,11/08/1948 01:00,01/08/2008 12:00,https://www.europarl.europa.eu/mepphoto/1866.jpg,,,,,,,https://data.europarl.europa.eu/person/1866
1868,Mr,Isidoro,Sánchez García,,,male,Estonia,La Orotava - Tenerife,29/01/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1868.jpg,,,,,,,https://data.europarl.europa.eu/person/1868
1871,Mr,André,Soulier,,,male,France,Lyon,18/10/1933 02:00,,https://www.europarl.europa.eu/mepphoto/1871.jpg,,,,,,,https://data.europarl.europa.eu/person/1871
1873,Mr,Íñigo,Méndez de Vigo,,,male,Estonia,Tetuan (Maroc),21/01/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1873.jpg,,,,,,,https://data.europarl.europa.eu/person/1873
1874,Mr,José,Apolinário,,,male,Portugal,Pechão-Olhão,22/07/1962 01:00,,https://www.europarl.europa.eu/mepphoto/1874.jpg,,,,,,,https://data.europarl.europa.eu/person/1874
1875,Ms,Laura,González Álvarez,,,female,Estonia,Avilés (Asturias),09/07/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1875.jpg,,,,,,,https://data.europarl.europa.eu/person/1875
1877,Mr,Raymond,Chesa,,,male,France,Carcassonne,10/02/1937 02:00,11/01/2005 01:00,https://www.europarl.europa.eu/mepphoto/1877.jpg,,,,,,,https://data.europarl.europa.eu/person/1877
1878,Mr,Charles,de Gaulle,,,male,France,Dijon,25/09/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1878.jpg,,,,,,,https://data.europarl.europa.eu/person/1878
1882,Mr,José Javier,Pomés Ruiz,,,male,Estonia,"Pamplona, Navarra",12/03/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1882.jpg,,,,,,,https://data.europarl.europa.eu/person/1882
1883,Mr,Edgar Josef,Schiedermeier,,,male,Germany,München,08/11/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1883.jpg,,,,,,,https://data.europarl.europa.eu/person/1883
1884,Mr,Javier,Areitio Toledo,,,male,Estonia,Madrid,11/04/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1884.jpg,,,,,,,https://data.europarl.europa.eu/person/1884
1885,Mr,José Domingo,POSADA GONZÁLEZ,,,male,Estonia,Vigo (Pontevedra),09/05/1940 01:00,14/01/2013 01:00,https://www.europarl.europa.eu/mepphoto/1885.jpg,,,,,,,https://data.europarl.europa.eu/person/1885
1886,Ms,Maren,Günther,,,female,Germany,Dreilützow/Mecklenburg,18/06/1931 01:00,,https://www.europarl.europa.eu/mepphoto/1886.jpg,,,,,,,https://data.europarl.europa.eu/person/1886
1892,Mr,Carlos,Coelho,,,male,Portugal,Lisboa,20/05/1960 01:00,,https://www.europarl.europa.eu/mepphoto/1892.jpg,,,,,,,https://data.europarl.europa.eu/person/1892
1893,Ms,Anna,Terrón i Cusí,,,female,Estonia,Barcelona,06/10/1962 01:00,,https://www.europarl.europa.eu/mepphoto/1893.jpg,,,,,,,https://data.europarl.europa.eu/person/1893
1894,Mr,Jean,Querbes,,,male,France,Arcachon,08/10/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1894.jpg,,,,,,,https://data.europarl.europa.eu/person/1894
1895,Ms,Bernie,Malone,,,female,Ireland,Dublin,26/03/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1895.jpg,,,,,,,https://data.europarl.europa.eu/person/1895
1898,Ms,Erika,Mann,,,female,Germany,Leipzig,02/11/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1898.jpg,,,,,,,https://data.europarl.europa.eu/person/1898
1899,Mr,Wilfried,Kuckelkorn,,,male,Germany,Zopten am Berge,30/08/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1899.jpg,,,,,,,https://data.europarl.europa.eu/person/1899
1900,Mr,Niels,Sindal,,,male,Denmark,København,29/04/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1900.jpg,,,,,,,https://data.europarl.europa.eu/person/1900
1901,Ms,Lone,Dybkjær,,,female,Denmark,Frederiksberg,23/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1901.jpg,,,,,,,https://data.europarl.europa.eu/person/1901
1902,Mr,Norbert,Glante,,,male,Germany,Caputh,08/08/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1902.jpg,,,,,,,https://data.europarl.europa.eu/person/1902
1903,Mr,Poul,Schlüter,,,male,Denmark,Tønder,03/04/1929 02:00,,https://www.europarl.europa.eu/mepphoto/1903.jpg,,,,,,,https://data.europarl.europa.eu/person/1903
1904,Ms,Karin,Jöns,,,female,Germany,Kiel,29/04/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1904.jpg,,,,,,,https://data.europarl.europa.eu/person/1904
1905,Mr,Heinz,Kindermann,,,male,Germany,Welhotta (CZ),20/06/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1905.jpg,,,,,,,https://data.europarl.europa.eu/person/1905
1906,Mr,Bernhard,Rapkay,,,male,Germany,Ludwigsburg,08/01/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1906.jpg,,,,,,,https://data.europarl.europa.eu/person/1906
1907,Ms,Barbara,Weiler,,,female,Germany,Düsseldorf,17/09/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1907.jpg,,,,,,,https://data.europarl.europa.eu/person/1907
1908,Mr,Helmut,Kuhne,,,male,Germany,Soest,06/09/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1908.jpg,,,,,,,https://data.europarl.europa.eu/person/1908
1909,Mr,Bernd,Lange,,,male,Germany,Oldenburg,14/11/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1909.jpg,mailto:bernd.lange@europarl.europa.eu,,https://twitter.com/berndlange,,https://www.facebook.com/bernd.lange.europa/,,https://data.europarl.europa.eu/person/1909
1910,Mr,Ralf,Walter,,,male,Germany,Andernach,15/03/1958 01:00,,https://www.europarl.europa.eu/mepphoto/1910.jpg,,,,,,,https://data.europarl.europa.eu/person/1910
1911,Mr,Martin,Schulz,,,male,Germany,Hehlrath,20/12/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1911.jpg,,,,,,,https://data.europarl.europa.eu/person/1911
1912,Ms,Rosemarie,Wemheuer,,,female,Germany,Frankfurt am Main,06/05/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1912.jpg,,,,,,,https://data.europarl.europa.eu/person/1912
1913,Ms,Evelyne,Gebhardt,,,female,France,Montreuil-sous-Bois (France),19/01/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1913.jpg,,,,,,,https://data.europarl.europa.eu/person/1913
1914,Ms,Jutta,Haug,,,female,Germany,Castrop-Rauxel,08/10/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1914.jpg,,,,,,,https://data.europarl.europa.eu/person/1914
1915,Ms,Lilli,Gyldenkilde,,,female,Denmark,Horsens,13/02/1936 02:00,08/08/2003 12:00,https://www.europarl.europa.eu/mepphoto/1915.jpg,,,,,,,https://data.europarl.europa.eu/person/1915
1916,Mr,Xaver,Mayer,,,male,Germany,Ganacker,11/11/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1916.jpg,,,,,,,https://data.europarl.europa.eu/person/1916
1917,Mr,Markus,Ferber,,,male,Germany,Augsburg,15/01/1965 01:00,,https://www.europarl.europa.eu/mepphoto/1917.jpg,mailto:markus.ferber@europarl.europa.eu,http://www.markus-ferber.de/,https://twitter.com/MarkusFerber,https://www.facebook.com/MarkusFerberEU,http://www.facebook.com/markus.ferber,,https://data.europarl.europa.eu/person/1917
1918,Mr,Peter,Kittelmann,,,male,Germany,Stendal,17/07/1936 01:00,,https://www.europarl.europa.eu/mepphoto/1918.jpg,,,,,,,https://data.europarl.europa.eu/person/1918
1919,Mr,Ole,Krarup,,,male,Denmark,Århus,17/03/1935 02:00,07/10/2017 12:00,https://www.europarl.europa.eu/mepphoto/1919.jpg,,,,,,,https://data.europarl.europa.eu/person/1919
1920,Mr,Hartmut,Nassauer,,,male,Germany,Marburg/Lahn,17/10/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1920.jpg,,,,,,,https://data.europarl.europa.eu/person/1920
1921,Ms,Marlies,Mosiek-Urbahn,,,female,Germany,Leipzig,09/08/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1921.jpg,,,,,,,https://data.europarl.europa.eu/person/1921
1922,Mr,Thomas,Mann,,,male,Germany,Naumburg/Saale,28/01/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1922.jpg,,,,,,,https://data.europarl.europa.eu/person/1922
1923,Mr,Alfred,Gomolka,,,male,Germany,Breslau,21/07/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1923.jpg,,,,,,,https://data.europarl.europa.eu/person/1923
1924,Ms,Eva,Kjer Hansen,,,female,Denmark,Åbenrå,22/08/1964 01:00,,https://www.europarl.europa.eu/mepphoto/1924.jpg,,,,,,,https://data.europarl.europa.eu/person/1924
1925,Mr,Bertel,Haarder,,,male,Denmark,Rønshoved,07/09/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1925.jpg,,,,,,,https://data.europarl.europa.eu/person/1925
1926,Ms,Karin,Riis-Jørgensen,,,female,Denmark,Odense,07/11/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1926.jpg,,,,,,,https://data.europarl.europa.eu/person/1926
1927,Mr,Peter,Liese,,,male,Germany,Meschede,20/05/1965 01:00,,https://www.europarl.europa.eu/mepphoto/1927.jpg,mailto:peter.liese@europarl.europa.eu,http://www.peter-liese.de/,http://twitter.com/peterliese,https://www.facebook.com/peter.liese,,https://www.instagram.com/peter.liese.cdu/,https://data.europarl.europa.eu/person/1927
1928,Mr,Werner,Langen,,,male,Germany,Müden/Mosel,27/11/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1928.jpg,,,,,,,https://data.europarl.europa.eu/person/1928
1929,Ms,Christa,Klaß,,,female,Germany,Osann,07/11/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1929.jpg,,,,,,,https://data.europarl.europa.eu/person/1929
1930,Mr,Horst,Schnellhardt,,,male,Germany,Rüdigershagen,12/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1930.jpg,,,,,,,https://data.europarl.europa.eu/person/1930
1931,Mr,Wolfgang,Ullmann,,,male,Germany,Gottleuba kr. Pirna,18/08/1929 01:00,,https://www.europarl.europa.eu/mepphoto/1931.jpg,,,,,,,https://data.europarl.europa.eu/person/1931
1932,Mr,Friedrich,Wolf,,,male,Germany,Kiel,01/02/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1932.jpg,,,,,,,https://data.europarl.europa.eu/person/1932
1933,Ms,Elisabeth,Schroedter,,,female,Germany,Dresden,11/03/1959 01:00,,https://www.europarl.europa.eu/mepphoto/1933.jpg,,,,,,,https://data.europarl.europa.eu/person/1933
1934,Mr,Daniel,Cohn-Bendit,,,male,Germany,Montauban,04/04/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1934.jpg,,,,,,,https://data.europarl.europa.eu/person/1934
1935,Mr,Wolfgang,Kreissl-Dörfler,,,male,Germany,Augsburg,01/12/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1935.jpg,,,,,,,https://data.europarl.europa.eu/person/1935
1936,Ms,Irene Barbara Lilia,Soltwedel-Schäfer,,,female,Germany,Celle,28/01/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1936.jpg,,,,,,,https://data.europarl.europa.eu/person/1936
1937,Mr,Frederik A.A.,Willockx,,,male,Belgium,St Niklaas,02/09/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1937.jpg,,,,,,,https://data.europarl.europa.eu/person/1937
1938,Ms,Anne,Van Lancker,,,female,Belgium,Temse,04/03/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1938.jpg,,,,,,,https://data.europarl.europa.eu/person/1938
1939,Mr,Francesco,Baldarelli,,,male,Italy,Fano (PS),20/03/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1939.jpg,,,,,,,https://data.europarl.europa.eu/person/1939
1940,Mr,Enrico,Montesano,,,male,Italy,Roma,07/06/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1940.jpg,,,,,,,https://data.europarl.europa.eu/person/1940
1941,Ms,Roberta,Angelilli,,,female,Italy,Roma,01/02/1965 01:00,,https://www.europarl.europa.eu/mepphoto/1941.jpg,,,,,,,https://data.europarl.europa.eu/person/1941
1942,Mr,Wilfried A.E.,MARTENS,,,male,Belgium,Sleidinge,19/04/1936 02:00,10/10/2013 12:00,https://www.europarl.europa.eu/mepphoto/1942.jpg,,,,,,,https://data.europarl.europa.eu/person/1942
1943,Mr,Gastone,Parigi,,,male,Italy,Este (Padova),10/08/1931 01:00,,https://www.europarl.europa.eu/mepphoto/1943.jpg,,,,,,,https://data.europarl.europa.eu/person/1943
1944,Mr,Sebastiano (Nello),Musumeci,,,male,Italy,Militello Val Catania,21/01/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1944.jpg,,,,,,,https://data.europarl.europa.eu/person/1944
1945,Mr,Salvatore,Tatarella,,,male,Italy,Cerignola,11/10/1947 01:00,28/01/2017 01:00,https://www.europarl.europa.eu/mepphoto/1945.jpg,,,,,,,https://data.europarl.europa.eu/person/1945
1946,Ms,Annemie,Neyts-Uyttebroeck,,,female,Belgium,Elsene,17/06/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1946.jpg,,,,,,,https://data.europarl.europa.eu/person/1946
1947,Ms,Marie-Paule (Mimi),Kestelijn-Sierens,,,female,Belgium,Poperinge,28/05/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1947.jpg,,,,,,,https://data.europarl.europa.eu/person/1947
1948,Mr,Frits,Castricum,,,male,Netherlands,Boxtel,19/04/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1948.jpg,,,,,,,https://data.europarl.europa.eu/person/1948
1949,Ms,Leonie G.L.,van Bladel,,,female,Netherlands,Utrecht,22/06/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1949.jpg,,,,,,,https://data.europarl.europa.eu/person/1949
1950,Ms,Magda G.H.,Aelvoet,,,female,Belgium,Steenokkerzeel,04/04/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1950.jpg,,,,,,,https://data.europarl.europa.eu/person/1950
1951,Mr,Antonio Michele,Trizza,,,male,Italy,Martina Franca (TA),11/07/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1951.jpg,,,,,,,https://data.europarl.europa.eu/person/1951
1952,Mr,Jan Marinus,Wiersma,,,male,Netherlands,Groningen,26/08/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1952.jpg,,,,,,,https://data.europarl.europa.eu/person/1952
1953,Mr,Giovanni M.S.,Burtone,,,male,Italy,Catania,04/08/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1953.jpg,,,,,,,https://data.europarl.europa.eu/person/1953
1954,Mr,Raimondo,Fassa,,,male,Italy,Busto Arsizio (VA),18/07/1959 01:00,,https://www.europarl.europa.eu/mepphoto/1954.jpg,,,,,,,https://data.europarl.europa.eu/person/1954
1955,Mr,W.G.,van Velzen,,,male,Netherlands,Rotterdam,15/01/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1955.jpg,,,,,,,https://data.europarl.europa.eu/person/1955
1956,Mr,Frank,Vanhecke,,,male,Belgium,Brugge,30/05/1959 01:00,,https://www.europarl.europa.eu/mepphoto/1956.jpg,,,,,,,https://data.europarl.europa.eu/person/1956
1957,Mr,Luigi,Vinci,,,male,Italy,Roma,29/05/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1957.jpg,,,,,,,https://data.europarl.europa.eu/person/1957
1958,Mr,Antonio,Graziani,,,male,Italy,Camaiore (LU),15/08/1930 01:00,10/09/2007 12:00,https://www.europarl.europa.eu/mepphoto/1958.jpg,,,,,,,https://data.europarl.europa.eu/person/1958
1959,Mr,Michel J.M.,Dary,,,male,France,Marseille,20/09/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1959.jpg,,,,,,,https://data.europarl.europa.eu/person/1959
1960,Mr,Luis,Sá,,,male,Portugal,Lubango (Angola),12/02/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1960.jpg,,,,,,,https://data.europarl.europa.eu/person/1960
1961,Mr,Jean,Gol,,,male,Belgium,Hammersmith (Grande-Bretagne),08/02/1942 12:00,18/09/1995 12:00,https://www.europarl.europa.eu/mepphoto/1961.jpg,,,,,,,https://data.europarl.europa.eu/person/1961
1962,Mr,Josu Jon,Imaz San Miguel,,,male,Estonia,Zumarraga,06/09/1963 01:00,,https://www.europarl.europa.eu/mepphoto/1962.jpg,,,,,,,https://data.europarl.europa.eu/person/1962
1963,Mr,Peter,Pex,,,male,Netherlands,Zutphen,05/06/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1963.jpg,,,,,,,https://data.europarl.europa.eu/person/1963
1964,Mr,Jan-Kees,Wiebenga,,,male,Netherlands,Haarlem,06/04/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1964.jpg,,,,,,,https://data.europarl.europa.eu/person/1964
1965,Mr,Jan,Mulder,,,male,Netherlands,Diever,03/10/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1965.jpg,,,,,,,https://data.europarl.europa.eu/person/1965
1966,Ms,Elly,Plooij-Van Gorsel,,,female,Netherlands,,20/03/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1966.jpg,,,,,,,https://data.europarl.europa.eu/person/1966
1967,Mr,Laurens Jan,Brinkhorst,,,male,Netherlands,Zwolle,18/03/1937 02:00,,https://www.europarl.europa.eu/mepphoto/1967.jpg,,,,,,,https://data.europarl.europa.eu/person/1967
1968,Ms,Johanna L.A.,Boogerd-Quaak,,,female,Netherlands,Axel,01/03/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1968.jpg,,,,,,,https://data.europarl.europa.eu/person/1968
1969,Mr,Johannes,Blokland,,,male,Netherlands,Oegstgeest,05/03/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1969.jpg,,,,,,,https://data.europarl.europa.eu/person/1969
1970,Ms,María,Sornosa Martínez,,,female,Estonia,Manises (Valencia),15/06/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1970.jpg,,,,,,,https://data.europarl.europa.eu/person/1970
1971,Ms,María Jesús,Aramburu del Río,,,female,Estonia,Sevilla,28/10/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1971.jpg,,,,,,,https://data.europarl.europa.eu/person/1971
1972,Mr,Salvador,Jové Peres,,,male,Estonia,Artesa de Lerida,28/12/1942 01:00,,https://www.europarl.europa.eu/mepphoto/1972.jpg,,,,,,,https://data.europarl.europa.eu/person/1972
1973,Mr,Carlos,Carnero González,,,male,Estonia,Madrid,24/11/1961 01:00,,https://www.europarl.europa.eu/mepphoto/1973.jpg,,,,,,,https://data.europarl.europa.eu/person/1973
1974,Ms,Angela del Carmen,Sierra González,,,female,Estonia,Tenerife,10/01/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1974.jpg,,,,,,,https://data.europarl.europa.eu/person/1974
1975,Mr,Pedro,Marset Campos,,,male,Estonia,Valencia,11/09/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1975.jpg,,,,,,,https://data.europarl.europa.eu/person/1975
1976,Mr,Joan,Vallvé,,,male,Estonia,Barcelona,29/09/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1976.jpg,,,,,,,https://data.europarl.europa.eu/person/1976
1977,Mr,Michel,Rocard,,,male,France,Courbevoie (Seine),21/08/1930 12:00,02/07/2016 12:00,https://www.europarl.europa.eu/mepphoto/1977.jpg,,,,,,,https://data.europarl.europa.eu/person/1977
1978,Mr,Bernard,Kouchner,,,male,France,Avignon (Vaucluse),01/11/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1978.jpg,,,,,,,https://data.europarl.europa.eu/person/1978
1979,Ms,Danielle,Darras,,,female,France,Carency,22/12/1943 01:00,07/06/2009 12:00,https://www.europarl.europa.eu/mepphoto/1979.jpg,,,,,,,https://data.europarl.europa.eu/person/1979
1980,Mr,André,Laignel,,,male,France,Paris,04/12/1942 01:00,,https://www.europarl.europa.eu/mepphoto/1980.jpg,,,,,,,https://data.europarl.europa.eu/person/1980
1981,Mr,Jack M.E.,Lang,,,male,France,Mirecourt (Vosges),02/09/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1981.jpg,,,,,,,https://data.europarl.europa.eu/person/1981
1982,Ms,Frédérique,Bredin,,,female,France,Paris,02/11/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1982.jpg,,,,,,,https://data.europarl.europa.eu/person/1982
1983,Mr,Pierre,Moscovici,,,male,France,Paris,16/09/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1983.jpg,,,,,,,https://data.europarl.europa.eu/person/1983
1984,Ms,Elisabeth,Guigou,,,female,France,Marrakech (Maroc),06/08/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1984.jpg,,,,,,,https://data.europarl.europa.eu/person/1984
1985,Ms,Pervenche,Berès,,,female,France,Neully-sur-Seine,10/03/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1985.jpg,,,,,,,https://data.europarl.europa.eu/person/1985
1986,Mr,Antoine-François,Bernardini,,,male,France,Marseille,24/08/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1986.jpg,,,,,,,https://data.europarl.europa.eu/person/1986
1987,Ms,Michèle,Lindeperg,,,female,France,Lyon,20/09/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1987.jpg,,,,,,,https://data.europarl.europa.eu/person/1987
1988,Mr,Abel,Matutes Juan,,,male,Estonia,Ibiza (Baleares),31/10/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1988.jpg,,,,,,,https://data.europarl.europa.eu/person/1988
1989,Ms,Celia,Villalobos Talero,,,female,Estonia,Malaga,18/04/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1989.jpg,,,,,,,https://data.europarl.europa.eu/person/1989
1990,Ms,Mercedes,DE LA MERCED MONGE,,,female,Estonia,Soria,31/10/1960 01:00,05/05/2013 12:00,https://www.europarl.europa.eu/mepphoto/1990.jpg,,,,,,,https://data.europarl.europa.eu/person/1990
1991,Ms,María Teresa,Estevan Bolea,,,female,Estonia,Huesca,26/10/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1991.jpg,,,,,,,https://data.europarl.europa.eu/person/1991
1992,Mr,José Manuel,García-Margallo y Marfil,,,male,Estonia,Madrid,13/08/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1992.jpg,mailto:jose.margallo@europarl.europa.eu,https://www.josemanuelgarciamargallo.es/,https://twitter.com/MargalloJm,https://www.facebook.com/JMGMargallo/,,https://www.instagram.com/jmgmargallo/,https://data.europarl.europa.eu/person/1992
1993,Ms,Carmen,Fraga Estévez,,,female,Estonia,Léon,19/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1993.jpg,,,,,,,https://data.europarl.europa.eu/person/1993
1994,Mr,Luis,Campoy Zueco,,,male,Estonia,Ablitas (Navarra),31/12/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1994.jpg,,,,,,,https://data.europarl.europa.eu/person/1994
1995,Ms,Ana,Palacio Vallelersundi,,,female,Estonia,Madrid,22/07/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1995.jpg,,,,,,,https://data.europarl.europa.eu/person/1995
1996,Mr,Juan Manuel,FABRA VALLÉS,,,male,Estonia,Tortosa,04/02/1950 01:00,14/04/2012 12:00,https://www.europarl.europa.eu/mepphoto/1996.jpg,,,,,,,https://data.europarl.europa.eu/person/1996
1997,Mr,Jaime,Valdivielso De Cué,,,male,Estonia,Llodio,08/03/1940 12:00,14/03/2016 01:00,https://www.europarl.europa.eu/mepphoto/1997.jpg,,,,,,,https://data.europarl.europa.eu/person/1997
1998,Ms,Encarnación,Redondo Jiménez,,,female,Estonia,Molinos de Razón (Soria),18/04/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1998.jpg,,,,,,,https://data.europarl.europa.eu/person/1998
1999,Ms,Laura,De Esteban Martin,,,female,Estonia,Madrid,08/08/1962 01:00,,https://www.europarl.europa.eu/mepphoto/1999.jpg,,,,,,,https://data.europarl.europa.eu/person/1999
2000,Mr,Daniel,Varela Suanzes-Carpegna,,,male,Estonia,Lugo,01/04/1951 01:00,,https://www.europarl.europa.eu/mepphoto/2000.jpg,,,,,,,https://data.europarl.europa.eu/person/2000
2001,Mr,Gerardo,Galeote,,,male,Estonia,São Paulo (Brasil),27/01/1957 01:00,,https://www.europarl.europa.eu/mepphoto/2001.jpg,,,,,,,https://data.europarl.europa.eu/person/2001
2002,Mr,José Ignacio,Salafranca Sánchez-Neyra,,,male,Estonia,Madrid,31/05/1955 01:00,,https://www.europarl.europa.eu/mepphoto/2002.jpg,,,,,,,https://data.europarl.europa.eu/person/2002
2003,Ms,Francisca,Bennasar Tous,,,female,Estonia,"Palma de Mallorca, Baleares",11/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/2003.jpg,,,,,,,https://data.europarl.europa.eu/person/2003
2004,Mr,Julio,Añoveros Trias De Bes,,,male,Estonia,Barcelona,27/03/1942 12:00,03/04/2020 12:00,https://www.europarl.europa.eu/mepphoto/2004.jpg,,,,,,,https://data.europarl.europa.eu/person/2004
2005,Ms,Francisca,Sauquillo Pérez del Arco,,,female,Estonia,Madrid,31/07/1943 12:00,,https://www.europarl.europa.eu/mepphoto/2005.jpg,,,,,,,https://data.europarl.europa.eu/person/2005
2006,Mr,Pedro,APARICIO SÁNCHEZ,,,male,Estonia,Madrid,04/10/1942 12:00,25/09/2014 12:00,https://www.europarl.europa.eu/mepphoto/2006.jpg,,,,,,,https://data.europarl.europa.eu/person/2006
2007,Mr,José María,MENDILUCE PEREIRO,,,male,Estonia,Madrid,14/04/1951 01:00,28/11/2015 01:00,https://www.europarl.europa.eu/mepphoto/2007.jpg,,,,,,,https://data.europarl.europa.eu/person/2007
2008,Mr,Juan de Dios,Izquierdo Collado,,,male,Estonia,Deleitosa (Cáceres),29/10/1947 01:00,,https://www.europarl.europa.eu/mepphoto/2008.jpg,,,,,,,https://data.europarl.europa.eu/person/2008
