mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
1501,Ms,Vera,Squarcialupi,,,female,Italy,Pola,05/08/1928 01:00,03/04/2021 12:00,https://www.europarl.europa.eu/mepphoto/1501.jpg,,,,,,,https://data.europarl.europa.eu/person/1501
1502,Ms,Heidemarie,Wieczorek-Zeul,,,female,Germany,Frankfurt/Main,21/11/1942 01:00,,https://www.europarl.europa.eu/mepphoto/1502.jpg,,,,,,,https://data.europarl.europa.eu/person/1502
1503,Ms,Lieselotte,Seibel-Emmerling,,,female,Germany,Leobschütz (Oberschlesien),03/02/1932 02:00,,https://www.europarl.europa.eu/mepphoto/1503.jpg,,,,,,,https://data.europarl.europa.eu/person/1503
1504,Mr,John David,Taylor,,,male,United Kingdom,Armagh (Northern Ireland),24/12/1937 02:00,,https://www.europarl.europa.eu/mepphoto/1504.jpg,,,,,,,https://data.europarl.europa.eu/person/1504
1505,Mr,Teun,Tolman,,,male,Netherlands,Oldeholtpade,22/09/1924 01:00,,https://www.europarl.europa.eu/mepphoto/1505.jpg,,,,,,,https://data.europarl.europa.eu/person/1505
1506,Mr,Frederick A.,Tuckman,,,male,United Kingdom,Magdeburg,09/06/1922 01:00,06/07/2017 12:00,https://www.europarl.europa.eu/mepphoto/1506.jpg,,,,,,,https://data.europarl.europa.eu/person/1506
1511,Mr,Georges,Sutra de Germa,,,male,France,Béziers,14/01/1930 02:00,13/02/1995 01:00,https://www.europarl.europa.eu/mepphoto/1511.jpg,,,,,,,https://data.europarl.europa.eu/person/1511
1512,Mr,Alexander,Sherlock,,,male,United Kingdom,Coventry,14/02/1922 02:00,,https://www.europarl.europa.eu/mepphoto/1512.jpg,,,,,,,https://data.europarl.europa.eu/person/1512
1513,Mr,Horst,Seefeld,,,male,Germany,Berlin,21/11/1930 02:00,10/01/2018 01:00,https://www.europarl.europa.eu/mepphoto/1513.jpg,,,,,,,https://data.europarl.europa.eu/person/1513
1514,Mr,Hans-Joachim,Seeler,,,male,Germany,Lauenburg,09/08/1930 01:00,,https://www.europarl.europa.eu/mepphoto/1514.jpg,,,,,,,https://data.europarl.europa.eu/person/1514
1515,Mr,Sergio Camillo,Segre,,,male,Italy,Torino,15/09/1926 01:00,06/04/2022 12:00,https://www.europarl.europa.eu/mepphoto/1515.jpg,,,,,,,https://data.europarl.europa.eu/person/1515
1517,Mr,Konrad,Schön,,,male,Germany,Mannheim,07/05/1930 01:00,,https://www.europarl.europa.eu/mepphoto/1517.jpg,,,,,,,https://data.europarl.europa.eu/person/1517
1520,Ms,Renate-Charlotte,Rabbethge,,,female,Germany,Göttingen,14/10/1930 02:00,,https://www.europarl.europa.eu/mepphoto/1520.jpg,,,,,,,https://data.europarl.europa.eu/person/1520
1521,Ms,Shelagh,Roberts,,,female,United Kingdom,Port Talbot (South Wales),13/10/1924 02:00,,https://www.europarl.europa.eu/mepphoto/1521.jpg,,,,,,,https://data.europarl.europa.eu/person/1521
1537,Ms,Joyce G.,Quin,,,female,United Kingdom,Tynemouth (Northumberland),26/11/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1537.jpg,,,,,,,https://data.europarl.europa.eu/person/1537
1538,Mr,James L.C.,Provan,,,male,United Kingdom,Glenfarg (Perthshire),19/12/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1538.jpg,,,,,,,https://data.europarl.europa.eu/person/1538
1540,Ms,Konstantina,Pantazi,???????????,???????,female,Greece,Agios Stefanos (Ahaïas),13/01/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1540.jpg,,,,,,,https://data.europarl.europa.eu/person/1540
1541,Mr,Michel C.,Poniatowski,,,male,France,Paris,16/05/1922 01:00,,https://www.europarl.europa.eu/mepphoto/1541.jpg,,,,,,,https://data.europarl.europa.eu/person/1541
1542,Mr,Pierre-Benjamin,Pranchère,,,male,France,Brive (Corrèze),01/07/1927 01:00,,https://www.europarl.europa.eu/mepphoto/1542.jpg,,,,,,,https://data.europarl.europa.eu/person/1542
1543,Mr,Spyridon,Plaskovitis,????????,???????????,male,Greece,Kerkyra,13/06/1917 12:00,,https://www.europarl.europa.eu/mepphoto/1543.jpg,,,,,,,https://data.europarl.europa.eu/person/1543
1544,Mr,Sergio,Pininfarina,,,male,Italy,Torino,08/09/1926 01:00,,https://www.europarl.europa.eu/mepphoto/1544.jpg,,,,,,,https://data.europarl.europa.eu/person/1544
1545,Mr,Pierre,Pflimlin,,,male,France,Roubaix,05/02/1907 01:00,28/06/2000 12:00,https://www.europarl.europa.eu/mepphoto/1545.jpg,,,,,,,https://data.europarl.europa.eu/person/1545
1550,Mr,Francesco,Petronio,,,male,Italy,Trieste,21/12/1931 02:00,12/07/1994 12:00,https://www.europarl.europa.eu/mepphoto/1550.jpg,,,,,,,https://data.europarl.europa.eu/person/1550
1551,Mr,Andrew,Pearce,,,male,United Kingdom,Southport,01/12/1937 02:00,,https://www.europarl.europa.eu/mepphoto/1551.jpg,,,,,,,https://data.europarl.europa.eu/person/1551
1552,Mr,Jiri,Pelikan,,,male,Italy,Olomouc (Cecoslovacchia),07/02/1923 02:00,26/06/1999 12:00,https://www.europarl.europa.eu/mepphoto/1552.jpg,,,,,,,https://data.europarl.europa.eu/person/1552
1554,Mr,Nikolaos,Vgenopoulos,????????,???????????,male,Greece,A. Varvara (Ahaîas),30/01/1926 02:00,27/12/1985 01:00,https://www.europarl.europa.eu/mepphoto/1554.jpg,,,,,,,https://data.europarl.europa.eu/person/1554
1555,Mr,Giovanni,Papapietro,,,male,Italy,Bari,09/01/1931 02:00,25/05/2005 12:00,https://www.europarl.europa.eu/mepphoto/1555.jpg,,,,,,,https://data.europarl.europa.eu/person/1555
1557,Mr,Giancarlo,Pajetta,,,male,Italy,Torino,24/06/1911 01:00,,https://www.europarl.europa.eu/mepphoto/1557.jpg,,,,,,,https://data.europarl.europa.eu/person/1557
1566,Ms,Emma,Bonino,,,female,Italy,Bra,09/03/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1566.jpg,,,,,,,https://data.europarl.europa.eu/person/1566
1569,Mr,Olivier,LEFEVRE D'ORMESSON,,,male,France,Biarritz (Pyrénées-Atl.),05/08/1918 12:00,24/10/2012 12:00,https://www.europarl.europa.eu/mepphoto/1569.jpg,,,,,,,https://data.europarl.europa.eu/person/1569
1570,Mr,Tom G.,O'Donnell,,,male,Ireland,Limerick,30/08/1926 01:00,,https://www.europarl.europa.eu/mepphoto/1570.jpg,,,,,,,https://data.europarl.europa.eu/person/1570
1573,Mr,Jørgen Brøndlund,Nielsen,,,male,Denmark,Ålborg,02/08/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1573.jpg,,,,,,,https://data.europarl.europa.eu/person/1573
1574,Mr,Hans R.,Nord,,,male,Netherlands,Den Haag,11/10/1919 02:00,,https://www.europarl.europa.eu/mepphoto/1574.jpg,,,,,,,https://data.europarl.europa.eu/person/1574
1575,Mr,Tom,Normanton,,,male,United Kingdom,Rochdale,12/03/1917 01:00,,https://www.europarl.europa.eu/mepphoto/1575.jpg,,,,,,,https://data.europarl.europa.eu/person/1575
1580,Mr,Didier,Motchane,,,male,France,Paris,17/09/1931 01:00,,https://www.europarl.europa.eu/mepphoto/1580.jpg,,,,,,,https://data.europarl.europa.eu/person/1580
1581,Mr,Jean,Mouchel,,,male,France,Bricqueboscq (Manche),22/05/1928 01:00,07/03/2022 01:00,https://www.europarl.europa.eu/mepphoto/1581.jpg,,,,,,,https://data.europarl.europa.eu/person/1581
1583,Mr,Meinolf,Mertens,,,male,Germany,Bönkhausen (Westfalen),04/06/1923 01:00,,https://www.europarl.europa.eu/mepphoto/1583.jpg,,,,,,,https://data.europarl.europa.eu/person/1583
1584,Mr,Poul,Møller,,,male,Denmark,Frederiksberg,13/10/1919 02:00,,https://www.europarl.europa.eu/mepphoto/1584.jpg,,,,,,,https://data.europarl.europa.eu/person/1584
1586,Mr,John Leslie,Marshall,,,male,United Kingdom,London,19/08/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1586.jpg,,,,,,,https://data.europarl.europa.eu/person/1586
1588,Mr,Georges,Marchais,,,male,France,La Hoguette (Calvados),07/06/1920 01:00,,https://www.europarl.europa.eu/mepphoto/1588.jpg,,,,,,,https://data.europarl.europa.eu/person/1588
1590,Mr,Emmanuel P.M.,Maffre-Baugé,,,male,France,Marseillan (Hérault),12/12/1921 02:00,22/06/2007 12:00,https://www.europarl.europa.eu/mepphoto/1590.jpg,,,,,,,https://data.europarl.europa.eu/person/1590
1598,Ms,Marcelle,Lentz-Cornette,,,female,Luxembourg,Niederkorn,02/03/1927 02:00,29/01/2008 01:00,https://www.europarl.europa.eu/mepphoto/1598.jpg,,,,,,,https://data.europarl.europa.eu/person/1598
1600,Ms,Christiane,Scrivener,,,female,France,Mulhouse (Ht. Rhin),01/09/1925 01:00,,https://www.europarl.europa.eu/mepphoto/1600.jpg,,,,,,,https://data.europarl.europa.eu/person/1600
1605,Mr,Giosuè,Ligios,,,male,Italy,Bitti (Nuoro),26/12/1928 02:00,09/12/2021 01:00,https://www.europarl.europa.eu/mepphoto/1605.jpg,,,,,,,https://data.europarl.europa.eu/person/1605
1606,Mr,Charles-Emile,Loo,,,male,France,Marseille,04/03/1922 01:00,22/08/2016 12:00,https://www.europarl.europa.eu/mepphoto/1606.jpg,,,,,,,https://data.europarl.europa.eu/person/1606
1607,Mr,Hendrik J.,Louwes,,,male,Netherlands,Ulrum,03/02/1921 02:00,,https://www.europarl.europa.eu/mepphoto/1607.jpg,,,,,,,https://data.europarl.europa.eu/person/1607
1610,Mr,Leonidas,Lagakos,????????,???????,male,Greece,Paris,01/04/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1610.jpg,,,,,,,https://data.europarl.europa.eu/person/1610
1617,Ms,Jacqueline,Hoffmann,,,female,France,Béziers (Hérault),26/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1617.jpg,,,,,,,https://data.europarl.europa.eu/person/1617
1619,Ms,Else,Hammerich,,,female,Denmark,København,07/09/1936 01:00,,https://www.europarl.europa.eu/mepphoto/1619.jpg,,,,,,,https://data.europarl.europa.eu/person/1619
1620,Ms,Ien,van den Heuvel,,,female,Netherlands,Tiel,07/08/1927 01:00,,https://www.europarl.europa.eu/mepphoto/1620.jpg,,,,,,,https://data.europarl.europa.eu/person/1620
1629,Mr,Felice,Ippolito,,,male,Italy,Napoli,16/11/1915 01:00,24/04/1997 12:00,https://www.europarl.europa.eu/mepphoto/1629.jpg,,,,,,,https://data.europarl.europa.eu/person/1629
1630,Mr,Finn,Lynge,,,male,Denmark,Godthåb,22/04/1933 01:00,,https://www.europarl.europa.eu/mepphoto/1630.jpg,,,,,,,https://data.europarl.europa.eu/person/1630
1631,Mr,Alasdair Henry,Hutton,,,male,United Kingdom,London,19/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1631.jpg,,,,,,,https://data.europarl.europa.eu/person/1631
1632,Mr,Gero,Pfennig,,,male,Germany,Jüterbog (Brandenburg),11/02/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1632.jpg,,,,,,,https://data.europarl.europa.eu/person/1632
1633,Mr,Karl-Heinz,Hoffmann,,,male,Germany,Köln,14/02/1928 02:00,,https://www.europarl.europa.eu/mepphoto/1633.jpg,,,,,,,https://data.europarl.europa.eu/person/1633
1636,Mr,Wilhelm F.T.,Hahn,,,male,Germany,Dorpat (Estland),14/05/1909 01:00,,https://www.europarl.europa.eu/mepphoto/1636.jpg,,,,,,,https://data.europarl.europa.eu/person/1636
1637,Ms,Eva,Gredal,,,female,Denmark,Nørresundby,19/02/1927 02:00,,https://www.europarl.europa.eu/mepphoto/1637.jpg,,,,,,,https://data.europarl.europa.eu/person/1637
1643,Mr,Altiero,Spinelli,,,male,Italy,Roma,31/08/1907 01:00,23/05/1986 12:00,https://www.europarl.europa.eu/mepphoto/1643.jpg,,,,,,,https://data.europarl.europa.eu/person/1643
1644,Mr,(Win) Winston James,Griffiths,,,male,United Kingdom,Grahmstown,11/02/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1644.jpg,,,,,,,https://data.europarl.europa.eu/person/1644
1646,Mr,Giovanni,Giavazzi,,,male,Italy,Bergamo,14/04/1920 01:00,30/06/2019 12:00,https://www.europarl.europa.eu/mepphoto/1646.jpg,,,,,,,https://data.europarl.europa.eu/person/1646
1647,Mr,Vincenzo,GIUMMARRA,,,male,Italy,Ragusa,09/05/1923 01:00,27/10/2010 12:00,https://www.europarl.europa.eu/mepphoto/1647.jpg,,,,,,,https://data.europarl.europa.eu/person/1647
1650,Mr,Roger,Gauthier,,,male,France,Hayange,05/12/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1650.jpg,,,,,,,https://data.europarl.europa.eu/person/1650
1652,Mr,Carlo Alberto,Galluzzi,,,male,Italy,Firenze,02/12/1919 02:00,11/03/2000 01:00,https://www.europarl.europa.eu/mepphoto/1652.jpg,,,,,,,https://data.europarl.europa.eu/person/1652
1658,Ms,Katharina,Focke,,,female,Germany,Bonn,08/10/1922 02:00,,https://www.europarl.europa.eu/mepphoto/1658.jpg,,,,,,,https://data.europarl.europa.eu/person/1658
1659,Ms,Yvette M.,Fuillet,,,female,France,Marseille,01/03/1923 02:00,15/12/2007 01:00,https://www.europarl.europa.eu/mepphoto/1659.jpg,,,,,,,https://data.europarl.europa.eu/person/1659
1662,Ms,The Baroness,Elles,,,female,United Kingdom,Bedford,19/07/1921 01:00,,https://www.europarl.europa.eu/mepphoto/1662.jpg,,,,,,,https://data.europarl.europa.eu/person/1662
1669,Mr,Isidor W.,Früh,,,male,Germany,Sasbach (Baden),13/04/1922 01:00,,https://www.europarl.europa.eu/mepphoto/1669.jpg,,,,,,,https://data.europarl.europa.eu/person/1669
1670,Mr,Seán,Flanagan,,,male,Ireland,Dublin,26/01/1922 02:00,,https://www.europarl.europa.eu/mepphoto/1670.jpg,,,,,,,https://data.europarl.europa.eu/person/1670
1671,Mr,Bruno,Friedrich,,,male,Germany,Helmbrechts,31/05/1927 01:00,20/06/1987 12:00,https://www.europarl.europa.eu/mepphoto/1671.jpg,,,,,,,https://data.europarl.europa.eu/person/1671
1672,Mr,Otmar,Franz,,,male,Germany,Marburg,06/01/1935 02:00,,https://www.europarl.europa.eu/mepphoto/1672.jpg,,,,,,,https://data.europarl.europa.eu/person/1672
1673,Mr,Basil,de Ferranti,,,male,United Kingdom,Alderley Edge (Cheshire),02/07/1930 01:00,24/09/1988 12:00,https://www.europarl.europa.eu/mepphoto/1673.jpg,,,,,,,https://data.europarl.europa.eu/person/1673
1675,Mr,Bruno,Ferrero,,,male,Italy,Belluno,02/06/1943 12:00,15/04/2006 12:00,https://www.europarl.europa.eu/mepphoto/1675.jpg,,,,,,,https://data.europarl.europa.eu/person/1675
1676,Mr,Ove,Fich,,,male,Denmark,Odense,16/03/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1676.jpg,,,,,,,https://data.europarl.europa.eu/person/1676
1677,Mr,Leonidas,Kyrkos,????????,??????,male,Greece,Iraklio,12/10/1924 02:00,,https://www.europarl.europa.eu/mepphoto/1677.jpg,,,,,,,https://data.europarl.europa.eu/person/1677
1678,Mr,Ludwig,Fellermaier,,,male,Germany,Wien,02/07/1930 01:00,,https://www.europarl.europa.eu/mepphoto/1678.jpg,,,,,,,https://data.europarl.europa.eu/person/1678
1679,Mr,Louis,Eyraud,,,male,France,Lyon,18/05/1922 01:00,29/09/1993 01:00,https://www.europarl.europa.eu/mepphoto/1679.jpg,,,,,,,https://data.europarl.europa.eu/person/1679
1681,Mr,Guido,FANTI,,,male,Italy,Bologna,27/05/1925 01:00,11/02/2012 01:00,https://www.europarl.europa.eu/mepphoto/1681.jpg,,,,,,,https://data.europarl.europa.eu/person/1681
1683,Mr,Sergio,Ercini,,,male,Italy,Orvieto (Terni),28/10/1934 02:00,27/07/2007 12:00,https://www.europarl.europa.eu/mepphoto/1683.jpg,,,,,,,https://data.europarl.europa.eu/person/1683
1688,Ms,Anne-Marie A.,Lizin,,,female,Belgium,Huy,05/01/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1688.jpg,,,,,,,https://data.europarl.europa.eu/person/1688
1691,Ms,Danielle,DE MARCH-WALLER,,,female,France,Lérouville (Meuse),06/08/1939 12:00,,https://www.europarl.europa.eu/mepphoto/1691.jpg,,,,,,,https://data.europarl.europa.eu/person/1691
1698,Mr,Mario,Di Bartolomei,,,male,Italy,Supino (Frosinone),17/05/1931 01:00,18/09/2020 12:00,https://www.europarl.europa.eu/mepphoto/1698.jpg,,,,,,,https://data.europarl.europa.eu/person/1698
1699,Mr,Mario,Dido',,,male,Italy,Livry Gargan (Seine et Oise) Francia,16/11/1926 02:00,04/12/2007 01:00,https://www.europarl.europa.eu/mepphoto/1699.jpg,,,,,,,https://data.europarl.europa.eu/person/1699
1700,Mr,Georges H.,Donnez,,,male,France,Saint Amand les Eaux,20/06/1922 01:00,22/04/2001 12:00,https://www.europarl.europa.eu/mepphoto/1700.jpg,,,,,,,https://data.europarl.europa.eu/person/1700
1702,Mr,André,Rossi,,,male,France,Menton,16/05/1921 01:00,,https://www.europarl.europa.eu/mepphoto/1702.jpg,,,,,,,https://data.europarl.europa.eu/person/1702
1703,Mr,Robert,DELOROZOY,,,male,France,Versailles,24/05/1922 12:00,02/06/2015 12:00,https://www.europarl.europa.eu/mepphoto/1703.jpg,,,,,,,https://data.europarl.europa.eu/person/1703
1704,Mr,Pancrazio,De Pasquale,,,male,Italy,Giardini (Messina),06/08/1925 01:00,26/09/1992 12:00,https://www.europarl.europa.eu/mepphoto/1704.jpg,,,,,,,https://data.europarl.europa.eu/person/1704
1705,Ms,Maria Lisa,Cinciari Rodano,,,female,Italy,Roma,21/01/1921 02:00,,https://www.europarl.europa.eu/mepphoto/1705.jpg,,,,,,,https://data.europarl.europa.eu/person/1705
1706,Ms,Barbara A.,Castle,,,female,United Kingdom,Chesterfield,06/10/1910 01:00,,https://www.europarl.europa.eu/mepphoto/1706.jpg,,,,,,,https://data.europarl.europa.eu/person/1706
1707,Ms,Gisèle,BOCHENEK-FORRAY,,,female,France,Paris,17/02/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1707.jpg,,,,,,,https://data.europarl.europa.eu/person/1707
1710,Mr,Michel,Debatisse,,,male,France,Palladuc (Puy de Dôme),01/04/1929 02:00,11/06/1997 12:00,https://www.europarl.europa.eu/mepphoto/1710.jpg,,,,,,,https://data.europarl.europa.eu/person/1710
1713,Mr,John,de Courcy Ling,,,male,United Kingdom,Edgbaston,14/10/1933 02:00,,https://www.europarl.europa.eu/mepphoto/1713.jpg,,,,,,,https://data.europarl.europa.eu/person/1713
1714,Mr,Lambert V.J.,Croux,,,male,Belgium,Bilzen,06/03/1927 02:00,,https://www.europarl.europa.eu/mepphoto/1714.jpg,,,,,,,https://data.europarl.europa.eu/person/1714
1716,Mr,David M.,Curry,,,male,United Kingdom,Burton-on-Trent,13/06/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1716.jpg,,,,,,,https://data.europarl.europa.eu/person/1716
1720,Mr,Roberto,Costanzo,,,male,Italy,San Marco dei Cavoti (Benevento),27/11/1929 02:00,,https://www.europarl.europa.eu/mepphoto/1720.jpg,,,,,,,https://data.europarl.europa.eu/person/1720
1721,Mr,Richard J.,Cottrell,,,male,United Kingdom,Wellington (Somerset),11/07/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1721.jpg,,,,,,,https://data.europarl.europa.eu/person/1721
1722,Mr,Robert,Cohen,,,male,Netherlands,Rotterdam,04/03/1930 02:00,,https://www.europarl.europa.eu/mepphoto/1722.jpg,,,,,,,https://data.europarl.europa.eu/person/1722
1723,Mr,Robert,CHAMBEIRON,,,male,France,Paris,22/05/1915 01:00,30/12/2014 01:00,https://www.europarl.europa.eu/mepphoto/1723.jpg,,,,,,,https://data.europarl.europa.eu/person/1723
1725,Mr,Mark,Clinton,,,male,Ireland,Moynalty (Co. Meath),07/02/1915 01:00,,https://www.europarl.europa.eu/mepphoto/1725.jpg,,,,,,,https://data.europarl.europa.eu/person/1725
1727,Mr,Pino,Romualdi,,,male,Italy,Predappio (Forli),24/07/1913 01:00,22/05/1988 12:00,https://www.europarl.europa.eu/mepphoto/1727.jpg,,,,,,,https://data.europarl.europa.eu/person/1727
1730,Mr,Angelo,Carossino,,,male,Italy,Genova,21/02/1929 02:00,25/07/2020 12:00,https://www.europarl.europa.eu/mepphoto/1730.jpg,,,,,,,https://data.europarl.europa.eu/person/1730
1737,Ms,Elise C.A.M.,Boot,,,female,Netherlands,Rotterdam,02/08/1932 01:00,,https://www.europarl.europa.eu/mepphoto/1737.jpg,,,,,,,https://data.europarl.europa.eu/person/1737
1738,Ms,Bodil,Boserup,,,female,Denmark,Thisted,24/06/1921 01:00,,https://www.europarl.europa.eu/mepphoto/1738.jpg,,,,,,,https://data.europarl.europa.eu/person/1738
1739,Ms,Beate Ann,Brookes,,,female,United Kingdom,Rhuddlan (North Wales),21/01/1930 02:00,,https://www.europarl.europa.eu/mepphoto/1739.jpg,,,,,,,https://data.europarl.europa.eu/person/1739
1762,Mr,Heinrich,Aigner,,,male,Germany,Ebrach (Bayern),25/05/1924 01:00,24/03/1988 01:00,https://www.europarl.europa.eu/mepphoto/1762.jpg,,,,,,,https://data.europarl.europa.eu/person/1762
1764,Mr,Antonino,Buttafuoco,,,male,Italy,Nissoria (Enna),20/04/1923 02:00,02/04/2005 12:00,https://www.europarl.europa.eu/mepphoto/1764.jpg,,,,,,,https://data.europarl.europa.eu/person/1764
1765,Mr,Dimitrios,Adamou,?????????,??????,male,Greece,Pyrsoyanni Ioanninon,20/10/1914 01:00,,https://www.europarl.europa.eu/mepphoto/1765.jpg,,,,,,,https://data.europarl.europa.eu/person/1765
1767,Mr,Hubert Jean,BUCHOU,,,male,France,Pau,01/01/1925 02:00,20/11/2015 01:00,https://www.europarl.europa.eu/mepphoto/1767.jpg,,,,,,,https://data.europarl.europa.eu/person/1767
1770,Mr,Aldo,Bonaccini,,,male,Italy,Napoli,27/06/1920 01:00,28/01/2000 01:00,https://www.europarl.europa.eu/mepphoto/1770.jpg,,,,,,,https://data.europarl.europa.eu/person/1770
1772,Ms,Magdeleine,Anglade,,,female,France,Valence (Drôme),05/07/1921 01:00,,https://www.europarl.europa.eu/mepphoto/1772.jpg,,,,,,,https://data.europarl.europa.eu/person/1772
1773,Ms,Carla,Barbarella,,,female,Italy,Magione (Perugia),04/02/1940 02:00,,https://www.europarl.europa.eu/mepphoto/1773.jpg,,,,,,,https://data.europarl.europa.eu/person/1773
1774,Ms,Nicole,Chouraqui,,,female,France,Alger,18/03/1938 02:00,31/08/1987 12:00,https://www.europarl.europa.eu/mepphoto/1774.jpg,,,,,,,https://data.europarl.europa.eu/person/1774
1775,Mr,Karel A.L.H.,Van Miert,,,male,Belgium,Oud-Turnhout,17/01/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1775.jpg,,,,,,,https://data.europarl.europa.eu/person/1775
1776,Mr,Erik Bernhard,Blumenfeld,,,male,Germany,Hamburg,27/03/1915 01:00,,https://www.europarl.europa.eu/mepphoto/1776.jpg,,,,,,,https://data.europarl.europa.eu/person/1776
1778,Mr,Philipp von,Bismarck,,,male,Germany,Jarchlin (Pommern),19/08/1913 01:00,,https://www.europarl.europa.eu/mepphoto/1778.jpg,,,,,,,https://data.europarl.europa.eu/person/1778
1779,Mr,Jørgen,Bøgh,,,male,Denmark,Frederiksberg,06/06/1917 12:00,,https://www.europarl.europa.eu/mepphoto/1779.jpg,,,,,,,https://data.europarl.europa.eu/person/1779
1781,Mr,Giovanni,Bersani,,,male,Italy,Bologna,22/07/1914 01:00,,https://www.europarl.europa.eu/mepphoto/1781.jpg,,,,,,,https://data.europarl.europa.eu/person/1781
1782,Mr,Jan,Klinkenborg,,,male,Germany,Emden,26/09/1935 01:00,28/07/1988 12:00,https://www.europarl.europa.eu/mepphoto/1782.jpg,,,,,,,https://data.europarl.europa.eu/person/1782
1784,Mr,Robert C.,Battersby,,,male,United Kingdom,Sheffield,14/12/1924 02:00,,https://www.europarl.europa.eu/mepphoto/1784.jpg,,,,,,,https://data.europarl.europa.eu/person/1784
1786,Mr,Rudi,Arndt,,,male,Germany,Wiesbaden,01/03/1927 02:00,,https://www.europarl.europa.eu/mepphoto/1786.jpg,,,,,,,https://data.europarl.europa.eu/person/1786
1787,Mr,Louis,Baillot,,,male,France,Paris,11/05/1924 01:00,08/05/2007 12:00,https://www.europarl.europa.eu/mepphoto/1787.jpg,,,,,,,https://data.europarl.europa.eu/person/1787
1789,Mr,Dario,Antoniozzi,,,male,Italy,Rieti,11/12/1923 02:00,,https://www.europarl.europa.eu/mepphoto/1789.jpg,,,,,,,https://data.europarl.europa.eu/person/1789
1792,Mr,Fritz,Gautier,,,male,Germany,Norden,17/01/1950 01:00,10/08/2017 12:00,https://www.europarl.europa.eu/mepphoto/1792.jpg,,,,,,,https://data.europarl.europa.eu/person/1792
1797,Mr,Jochen van,Aerssen,,,male,Germany,Kevelaer,15/04/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1797.jpg,,,,,,,https://data.europarl.europa.eu/person/1797
1802,Mr,Victor,Abens,,,male,Luxembourg,Vianden,16/10/1912 01:00,14/01/1993 01:00,https://www.europarl.europa.eu/mepphoto/1802.jpg,,,,,,,https://data.europarl.europa.eu/person/1802
1803,Mr,Roger,Fajardie,,,male,France,Bourges (Cher),04/09/1930 01:00,25/08/1987 12:00,https://www.europarl.europa.eu/mepphoto/1803.jpg,,,,,,,https://data.europarl.europa.eu/person/1803
4510,Mr,Dimitrios,Koulourianos,?????????,????????????,male,Greece,Koroni,04/12/1930 02:00,03/03/2019 01:00,https://www.europarl.europa.eu/mepphoto/4510.jpg,,,,,,,https://data.europarl.europa.eu/person/4510
